Time,ang_x_imu,pid_output_ankle,pid_output_hip,zmp_ref,zmp_imu,Xzmp_ft,capture_point,iter
52.33,179.7333679199,-1.0676069684,-1.0676069684,0.0004572760,-0.01882137,0.06599673,-0.0328256408,1046
52.38,179.7603607178,-1.0336228445,-1.0336228445,0.0004572760,-0.02049029,0.06599673,-0.0355810245,1047
52.43,179.7794342041,-0.5818410825,-0.5818410825,0.0004572760,-0.02238539,0.06075840,-0.0372841596,1048
52.48,179.7907562256,-0.8194831126,-0.8194831126,0.0004572760,-0.02396954,0.06075840,-0.0377551490,1049
52.53,179.7941436768,-0.2201617449,-0.2201617449,0.0004572760,-0.02577881,0.05352415,-0.0397163375,1050
52.58,179.8022613525,-0.5271078603,-0.5271078603,0.0004572760,-0.02771154,0.05352415,-0.0414272691,1051
52.63,179.8171081543,-0.4898902899,-0.4898902899,0.0004572760,-0.02949503,0.05352415,-0.0425510921,1052
52.68,179.8169708252,0.2099678202,0.2099678202,0.0004572760,-0.03089528,0.04440807,-0.0424331166,1053
52.73,179.8207397461,-0.2247338711,-0.2247338711,0.0004572760,-0.03210623,0.04440807,-0.0447743678,1054
52.78,179.8256988525,-0.2549464386,-0.2549464386,0.0004572760,-0.03382341,0.04572131,-0.0471848772,1055
52.83,179.8187103271,0.7050819130,0.7050819130,0.0004572760,-0.03500429,0.03383702,-0.0483657546,1056
52.88,179.8014526367,0.1396064970,0.1396064970,0.0004572760,-0.03616999,0.03383702,-0.0503629179,1057
52.93,179.7932586670,1.0122816207,1.0122816207,0.0004572760,-0.03712972,0.02238847,-0.0510114780,1058
52.98,179.7866973877,0.4790723241,0.4790723241,0.0004572760,-0.03828793,0.02238847,-0.0519154196,1059
53.03,179.7684326172,0.4997558759,0.4997558759,0.0004572760,-0.03904710,0.02210046,-0.0533054237,1060
53.08,179.7581176758,1.3333761452,1.3333761452,0.0004572760,-0.03953974,0.01078433,-0.0528461823,1061
53.13,179.7561492920,0.7950147152,0.7950147152,0.0004572760,-0.04022994,0.01078433,-0.0535382115,1062
53.18,179.7540435791,1.6181385375,1.6181385375,0.0004572760,-0.04065018,-0.00022651,-0.0528850847,1063
53.23,179.7445831299,1.0771259177,1.0771259177,0.0004572760,-0.04105345,-0.00022651,-0.0543578136,1064
53.28,179.7030944824,1.0735892968,1.0735892968,0.0004572760,-0.04127493,-0.00022651,-0.0539123069,1065
53.33,179.6839904785,1.8185847151,1.8185847151,0.0004572760,-0.04161529,-0.00996364,-0.0546092506,1066
53.38,179.6543579102,1.3835705168,1.3835705168,0.0004572760,-0.04252977,-0.00996364,-0.0585069630,1067
53.43,179.6307220459,1.4786128728,1.4786128728,0.0004572760,-0.04304338,-0.01132598,-0.0576243941,1068
53.48,179.6322479248,1.9029207993,1.9029207993,0.0004572760,-0.04338672,-0.01788780,-0.0583196298,1069
53.53,179.6156768799,1.6141434262,1.6141434262,0.0004572760,-0.04413723,-0.01788780,-0.0585951150,1070
53.58,179.6139068604,2.0332495066,2.0332495066,0.0004572760,-0.04443549,-0.02367569,-0.0584478704,1071
53.63,179.6302642822,1.7448366145,1.7448366145,0.0004572760,-0.04464531,-0.02367569,-0.0592922155,1072
53.68,179.6418304443,1.8335453672,1.8335453672,0.0004572760,-0.04477695,-0.02486620,-0.0595506339,1073
53.73,179.6369476318,1.9096448614,1.9096448614,0.0004572760,-0.04429242,-0.02724576,-0.0562736692,1074
53.78,179.6494598389,1.7848906784,1.7848906784,0.0004572760,-0.04389188,-0.02724576,-0.0556807276,1075
53.83,179.6585540771,1.8750849261,1.8750849261,0.0004572760,-0.04334341,-0.02872962,-0.0542375416,1076
53.88,179.6660003662,1.7584527275,1.7584527275,0.0004572760,-0.04241191,-0.02872962,-0.0523511134,1077
53.93,179.6643218994,1.7635303275,1.7635303275,0.0004572760,-0.04119549,-0.02939323,-0.0492337296,1078
53.98,179.6431274414,1.6130095209,1.6130095209,0.0004572760,-0.03976104,-0.02845317,-0.0454605214,1079
54.03,179.6272125244,1.6087259255,1.6087259255,0.0004572760,-0.03812226,-0.02845317,-0.0427151630,1080
54.08,179.6082916260,1.5762572048,1.5762572048,0.0004572760,-0.03621777,-0.02883328,-0.0392022928,1081
54.13,179.5822448730,1.3637762874,1.3637762874,0.0004572760,-0.03434576,-0.02685774,-0.0368228437,1082
54.18,179.5578002930,1.4473841565,1.4473841565,0.0004572760,-0.03274033,-0.02701468,-0.0351629992,1083
54.23,179.5409698486,1.2028158733,1.2028158733,0.0004572760,-0.03105345,-0.02447688,-0.0341691187,1084
54.28,179.5119628906,1.2618673424,1.2618673424,0.0004572760,-0.02902643,-0.02447688,-0.0309746305,1085
54.33,179.5326995850,1.2719928074,1.2719928074,0.0004572760,-0.02778855,-0.02449951,-0.0341296809,1086
54.38,179.5324554443,0.9826360871,0.9826360871,0.0004572760,-0.02579047,-0.02183128,-0.0287075255,1087
54.43,179.5099334717,1.1304831351,1.1304831351,0.0004572760,-0.02463463,-0.02184948,-0.0319759133,1088
54.48,179.5204772949,1.0782464379,1.0782464379,0.0004572760,-0.02318058,-0.02184948,-0.0286043787,1089
54.53,179.5079803467,0.8933751721,0.8933751721,0.0004572760,-0.02218007,-0.01941730,-0.0307715890,1090
54.58,179.4749603271,0.9654798005,0.9654798005,0.0004572760,-0.02069704,-0.01957485,-0.0256091485,1091
54.63,179.4694213867,0.7934722277,0.7934722277,0.0004572760,-0.01947542,-0.01762089,-0.0258785532,1092
54.68,179.4703826904,0.8691803698,0.8691803698,0.0004572760,-0.01836924,-0.01762089,-0.0243393463,1093
54.73,179.4651489258,0.8596176062,0.8596176062,0.0004572760,-0.01707235,-0.01805346,-0.0230242331,1094
54.79,179.4438629150,0.6826598096,0.6826598096,0.0004572760,-0.01550461,-0.01668683,-0.0192775762,1095
54.83,179.4433441162,0.7583320979,0.7583320979,0.0004572760,-0.01374616,-0.01749929,-0.0167324492,1096
54.88,179.4337768555,0.5525210848,0.5525210848,0.0004572760,-0.01119934,-0.01667274,-0.0127251607,1097
54.93,179.4233245850,0.6477133839,0.6477133839,0.0004572760,-0.00897745,-0.01791640,-0.0109419614,1098
54.98,179.4111022949,0.5005286784,0.5005286784,0.0004572760,-0.00636403,-0.01791640,-0.0064312982,1099
55.03,179.4066009521,0.4031814929,0.4031814929,0.0004572760,-0.00378874,-0.01745333,-0.0036092203,1100
55.08,179.3988952637,0.4803034269,0.4803034269,0.0004572760,-0.00113870,-0.01910743,-0.0000825497,1101
55.13,179.3743438721,0.3008432227,0.3008432227,0.0004572760,0.00152588,-0.01871661,0.0020224745,1102
55.18,179.3578491211,0.2586388017,0.2586388017,0.0004572760,0.00412366,-0.01871661,0.0041108134,1103
55.23,179.3616027832,0.3753880013,0.3753880013,0.0004572760,0.00629641,-0.02071509,0.0066591722,1104
55.29,179.3531799316,0.1891804880,0.1891804880,0.0004572760,0.00823530,-0.02005595,0.0074636978,1105
55.33,179.3639831543,0.3800979776,0.3800979776,0.0004572760,0.00963670,-0.02227150,0.0067131727,1106
55.39,179.3887176514,0.2431474765,0.2431474765,0.0004572760,0.01091979,-0.02227150,0.0082551829,1107
55.44,179.3976135254,0.1471331681,0.1471331681,0.0004572760,0.01178567,-0.02100293,0.0086832149,1108
55.48,179.4072875977,0.4000530767,0.4000530767,0.0004572760,0.01212768,-0.02329431,0.0083541529,1109
55.54,179.4133758545,0.1183152076,0.1183152076,0.0004572760,0.01241126,-0.02112113,0.0094294611,1110
55.59,179.4172973633,0.4278739214,0.4278739214,0.0004572760,0.01214587,-0.02334534,0.0076484381,1111
55.64,179.4119873047,0.3226378478,0.3226378478,0.0004572760,0.01189020,-0.02334534,0.0079507286,1112
55.69,179.3981475830,0.0772447995,0.0772447995,0.0004572760,0.01172807,-0.02008270,0.0083951237,1113
55.74,179.4027709961,0.3708734439,0.3708734439,0.0004572760,0.01190869,-0.02211177,0.0098114609,1114
55.79,179.4016723633,0.2735506096,0.2735506096,0.0004572760,0.01197462,-0.02211177,0.0103875548,1115
55.84,179.3916015625,0.0062132378,0.0062132378,0.0004572760,0.01288933,-0.01941926,0.0117326666,1116
55.89,179.3752288818,0.1479543009,0.1479543009,0.0004572760,0.01340289,-0.01941926,0.0133860195,1117
55.94,179.3638458252,-0.3395903999,-0.3395903999,0.0004572760,0.01471598,-0.01389183,0.0148250091,1118
55.99,179.3729400635,0.0335365556,0.0335365556,0.0004572760,0.01566116,-0.01525383,0.0155859504,1119
56.04,179.3634338379,-0.1345077082,-0.1345077082,0.0004572760,0.01762335,-0.01525383,0.0202122804,1120
56.09,179.3565216064,-0.5484048973,-0.5484048973,0.0004572760,0.01895778,-0.00976443,0.0216020631,1121
56.14,179.3495025635,-0.3120910235,-0.3120910235,0.0004572760,0.02035341,-0.00976443,0.0218546656,1122
56.19,179.3454589844,-0.8694223272,-0.8694223272,0.0004572760,0.02161635,-0.00266912,0.0228404820,1123
56.24,179.3579101562,-0.4930126448,-0.4930126448,0.0004572760,0.02273840,-0.00324077,0.0231739500,1124
56.29,179.3569488525,-0.5074429758,-0.5074429758,0.0004572760,0.02329737,-0.00324077,0.0227094275,1125
56.34,179.3524932861,-1.0634157809,-1.0634157809,0.0004572760,0.02392330,0.00391615,0.0245588951,1126
56.39,179.3724822998,-0.6883143899,-0.6883143899,0.0004572760,0.02410785,0.00391615,0.0236479962,1127
56.44,179.3785400391,-1.2150506807,-1.2150506807,0.0004572760,0.02394948,0.01121826,0.0210168747,1128
56.49,179.3963165283,-0.8334463692,-0.8334463692,0.0004572760,0.02361981,0.01122009,0.0217081499,1129
56.54,179.4136657715,-0.8534007369,-0.8534007369,0.0004572760,0.02366740,0.01122009,0.0240962128,1130
56.59,179.4256439209,-1.3100917948,-1.3100917948,0.0004572760,0.02296261,0.01804378,0.0200386600,1131
56.64,179.4398193359,-0.9576811991,-0.9576811991,0.0004572760,0.02222117,0.01816383,0.0185417799,1132
56.69,179.4441223145,-0.9609802634,-0.9609802634,0.0004572760,0.02185123,0.01816383,0.0197518802,1133
56.74,179.4738006592,-1.4227820733,-1.4227820733,0.0004572760,0.02166806,0.02425589,0.0210306873,1134
56.79,179.4782867432,-1.1203523052,-1.1203523052,0.0004572760,0.02157298,0.02425589,0.0202592863,1135
56.84,179.4851226807,-1.4991679504,-1.4991679504,0.0004572760,0.02164167,0.02917307,0.0190962719,1136
56.89,179.4847106934,-1.2554037796,-1.2554037796,0.0004572760,0.02176058,0.02912619,0.0197887906,1137
56.94,179.5098876953,-1.2812290683,-1.2812290683,0.0004572760,0.02215278,0.02912619,0.0212458774,1138
56.99,179.5313110352,-1.5452638098,-1.5452638098,0.0004572760,0.02254372,0.03251579,0.0210106664,1139
57.04,179.5448455811,-1.3878077887,-1.3878077887,0.0004572760,0.02296327,0.03251579,0.0223819076,1140
57.09,179.5612030029,-1.4059828839,-1.4059828839,0.0004572760,0.02348498,0.03251579,0.0219538147,1141
57.14,179.5764007568,-1.5507598885,-1.5507598885,0.0004572760,0.02391753,0.03436049,0.0224486570,1142
57.19,179.5935363770,-1.4266384480,-1.4266384480,0.0004572760,0.02378002,0.03436049,0.0196204553,1143
57.24,179.5922393799,-1.4569874884,-1.4569874884,0.0004572760,0.02364821,0.03480523,0.0208031810,1144
57.29,179.6038665771,-1.4039495426,-1.4039495426,0.0004572760,0.02314971,0.03480523,0.0187119417,1145
57.34,179.6150512695,-1.3771532401,-1.3771532401,0.0004572760,0.02246049,0.03480523,0.0173792193,1146
57.39,179.6172180176,-1.2761596034,-1.2761596034,0.0004572760,0.02132754,0.03413296,0.0148538067,1147
57.44,179.6262512207,-1.2899468157,-1.2899468157,0.0004572760,0.02030882,0.03413296,0.0146523799,1148
57.49,179.6328887939,-1.1622078451,-1.1622078451,0.0004572760,0.01931876,0.03274182,0.0136008295,1149
57.54,179.6429443359,-1.1670144625,-1.1670144625,0.0004572760,0.01779669,0.03274182,0.0117136772,1150
57.59,179.6494903564,-1.1110547056,-1.1110547056,0.0004572760,0.01603694,0.03274182,0.0086850120,1151
57.64,179.6519927979,-0.9594761176,-0.9594761176,0.0004572760,0.01454476,0.03104143,0.0075838824,1152
57.69,179.6659545898,-1.0052217923,-1.0052217923,0.0004572760,0.01302790,0.03104143,0.0056141008,1153
57.74,179.6783447266,-0.8599172914,-0.8599172914,0.0004572760,0.01169034,0.02943183,0.0045311687,1154
57.79,179.6914672852,-0.9287620576,-0.9287620576,0.0004572760,0.01064484,0.02943183,0.0041179600,1155
57.84,179.6927337646,-0.8775621300,-0.8775621300,0.0004572760,0.00926598,0.02943183,0.0020443375,1156
57.89,179.7065429688,-0.7603455908,-0.7603455908,0.0004572760,0.00802036,0.02819661,0.0004781438,1157
57.94,179.7144012451,-0.8341549349,-0.8341549349,0.0004572760,0.00735164,0.02819661,0.0006376767,1158
57.99,179.7034606934,-0.8123775760,-0.8123775760,0.0004572760,0.00661593,0.02819661,0.0005239080,1159
58.04,179.7030639648,-0.7309866783,-0.7309866783,0.0004572760,0.00573449,0.02750314,0.0011656902,1160
58.09,179.6979827881,-0.7528604101,-0.7528604101,0.0004572760,0.00497697,0.02750314,-0.0022528798,1161
58.14,179.7140197754,-0.7617212992,-0.7617212992,0.0004572760,0.00472677,0.02736686,-0.0003748747,1162
58.19,179.7228240967,-0.7053897054,-0.7053897054,0.0004572760,0.00371849,0.02736686,-0.0041057584,1163
58.24,179.7323150635,-0.7744346049,-0.7744346049,0.0004572760,0.00298155,0.02835246,-0.0018423883,1164
58.29,179.7423706055,-0.6160820537,-0.6160820537,0.0004572760,0.00170145,0.02768754,-0.0068801238,1165
58.34,179.7605743408,-0.6681141915,-0.6681141915,0.0004572760,0.00109938,0.02768754,-0.0048633843,1166
58.39,179.7582550049,-0.7432544663,-0.7432544663,0.0004572760,0.00028646,0.02910095,-0.0063002769,1167
58.44,179.7677917480,-0.5601658101,-0.5601658101,0.0004572760,-0.00088267,0.02822970,-0.0084260777,1168
58.49,179.7562408447,-0.5977376810,-0.5977376810,0.0004572760,-0.00174100,0.02822970,-0.0081448598,1169
58.54,179.7558746338,-0.5617842696,-0.5617842696,0.0004572760,-0.00326944,0.02870718,-0.0125287952,1170
58.59,179.7519073486,-0.5246857246,-0.5246857246,0.0004572760,-0.00446397,0.02870718,-0.0127736385,1171
58.64,179.7446136475,-0.6398593245,-0.6398593245,0.0004572760,-0.00573322,0.03071587,-0.0144094519,1172
58.69,179.7540283203,-0.3960768107,-0.3960768107,0.0004572760,-0.00656564,0.02879149,-0.0154527387,1173
58.74,179.7496490479,-0.4533688621,-0.4533688621,0.0004572760,-0.00763834,0.02879149,-0.0165730050,1174
58.79,179.7476654053,-0.4127498229,-0.4127498229,0.0004572760,-0.00827926,0.02817647,-0.0163532721,1175
58.84,179.7474365234,-0.4521920421,-0.4521920421,0.0004572760,-0.00859014,0.02817647,-0.0154434091,1176
58.89,179.7454528809,-0.5891861157,-0.5891861157,0.0004572760,-0.00905634,0.03026157,-0.0181839291,1177
58.94,179.7374877930,-0.1919681887,-0.1919681887,0.0004572760,-0.00965862,0.02664774,-0.0187250331,1178
58.99,179.7280883789,-0.3972009247,-0.3972009247,0.0004572760,-0.00973149,0.02664774,-0.0158771983,1179
59.05,179.7292785645,-0.2028324307,-0.2028324307,0.0004572760,-0.00982376,0.02410076,-0.0164204468,1180
59.10,179.7225799561,-0.3463466526,-0.3463466526,0.0004572760,-0.00966892,0.02410076,-0.0161392087,1181
59.15,179.7107086182,-0.4525380889,-0.4525380889,0.0004572760,-0.00986019,0.02581059,-0.0179059959,1182
59.19,179.6992797852,0.0264001960,0.0264001960,0.0004572760,-0.00997121,0.02054943,-0.0180201700,1183
59.24,179.7063903809,-0.2166973987,-0.2166973987,0.0004572760,-0.01030946,0.02054943,-0.0193768320,1184
59.29,179.6934661865,-0.3003283335,-0.3003283335,0.0004572760,-0.01084432,0.02197368,-0.0204067936,1185
59.34,179.6978454590,0.1998936931,0.1998936931,0.0004572760,-0.01111380,0.01616819,-0.0198673094,1186
59.39,179.6884307861,-0.0976034069,-0.0976034069,0.0004572760,-0.01119510,0.01616819,-0.0192125699,1187
59.44,179.6874084473,0.3044822613,0.3044822613,0.0004572760,-0.01167795,0.01123753,-0.0211280751,1188
59.49,179.6902465820,0.0682589473,0.0682589473,0.0004572760,-0.01213536,0.01123753,-0.0208229522,1189
59.55,179.6944122314,0.0478907526,0.0478907526,0.0004572760,-0.01303356,0.01210253,-0.0226690653,1190
59.59,179.7023773193,0.5217583936,0.5217583936,0.0004572760,-0.01336764,0.00609837,-0.0224940939,1191
59.65,179.6983489990,0.2128631131,0.2128631131,0.0004572760,-0.01411367,0.00673965,-0.0234316573,1192
59.70,179.6994934082,0.2114510388,0.2114510388,0.0004572760,-0.01416462,0.00673965,-0.0222754344,1193
59.75,179.6965484619,0.6726801675,0.6726801675,0.0004572760,-0.01473805,0.00113147,-0.0227941027,1194
59.80,179.7017822266,0.3139941278,0.3139941278,0.0004572760,-0.01454253,0.00159920,-0.0220194451,1195
59.85,179.6971435547,0.7614334678,0.7614334678,0.0004572760,-0.01514903,-0.00331637,-0.0245345775,1196
59.90,179.6997833252,0.5075563557,0.5075563557,0.0004572760,-0.01544345,-0.00331637,-0.0236863531,1197
59.95,179.7036285400,0.4779764383,0.4779764383,0.0004572760,-0.01559923,-0.00296243,-0.0240344992,1198
60.00,179.6994018555,0.7975621746,0.7975621746,0.0004572760,-0.01573400,-0.00695539,-0.0228980531,1199
60.05,179.7135314941,0.5549905576,0.5549905576,0.0004572760,-0.01553371,-0.00667200,-0.0236465463,1200
60.10,179.7151031494,0.7698643325,0.7698643325,0.0004572760,-0.01514531,-0.00960225,-0.0212811827,1201
60.15,179.7119140625,0.6161659117,0.6161659117,0.0004572760,-0.01478983,-0.00960225,-0.0214378953,1202
60.20,179.7186431885,0.6001455851,0.6001455851,0.0004572760,-0.01458254,-0.00935921,-0.0223124379,1203
60.25,179.7214813232,0.7169854794,0.7169854794,0.0004572760,-0.01400743,-0.01119170,-0.0196825397,1204
60.30,179.7025299072,0.6094341472,0.6094341472,0.0004572760,-0.01362987,-0.01097328,-0.0195803602,1205
60.35,179.7095336914,0.6832953344,0.6832953344,0.0004572760,-0.01341362,-0.01177702,-0.0190569097,1206
60.40,179.7092132568,0.6122205655,0.6122205655,0.0004572760,-0.01285761,-0.01177702,-0.0188232635,1207
60.45,179.6901702881,0.5873318475,0.5873318475,0.0004572760,-0.01235025,-0.01158229,-0.0185365690,1208
60.50,179.6951293945,0.6109109746,0.6109109746,0.0004572760,-0.01226576,-0.01151337,-0.0179130992,1209
60.55,179.6902770996,0.5965356591,0.5965356591,0.0004572760,-0.01213407,-0.01135128,-0.0179974894,1210
60.60,179.6954040527,0.6069701033,0.6069701033,0.0004572760,-0.01207745,-0.01135128,-0.0182257799,1211
60.65,179.6884002686,0.5149979336,0.5149979336,0.0004572760,-0.01153264,-0.01063250,-0.0164775292,1212
60.70,179.6708068848,0.5574449339,0.5574449339,0.0004572760,-0.01135937,-0.01052985,-0.0184196298,1213
60.75,179.6707153320,0.4290113009,0.4290113009,0.0004572760,-0.01058946,-0.00940407,-0.0152900759,1214
60.80,179.6775970459,0.4827225681,0.4827225681,0.0004572760,-0.01006366,-0.00938306,-0.0166476804,1215
60.85,179.6759948730,0.4629246014,0.4629246014,0.0004572760,-0.00943554,-0.00938306,-0.0146346667,1216
60.90,179.6615447998,0.3810111679,0.3810111679,0.0004572760,-0.00921082,-0.00809756,-0.0159370023,1217
60.95,179.6615295410,0.4182586547,0.4182586547,0.0004572760,-0.00861690,-0.00818197,-0.0147061065,1218
61.00,179.6581268311,0.3933849105,0.3933849105,0.0004572760,-0.00794598,-0.00818197,-0.0128262837,1219
61.05,179.6569061279,0.2793857196,0.2793857196,0.0004572760,-0.00702814,-0.00713341,-0.0114637066,1220
61.10,179.6538391113,0.3169326544,0.3169326544,0.0004572760,-0.00621876,-0.00713341,-0.0107553278,1221
61.15,179.6485443115,0.2118101965,0.2118101965,0.0004572760,-0.00536932,-0.00604254,-0.0098703703,1222
61.20,179.6438751221,0.2881449690,0.2881449690,0.0004572760,-0.00475764,-0.00637923,-0.0093945816,1223
61.25,179.6332092285,0.2423602316,0.2423602316,0.0004572760,-0.00396420,-0.00637923,-0.0075235224,1224
61.30,179.6228179932,0.1395051319,0.1395051319,0.0004572760,-0.00294044,-0.00550353,-0.0046061852,1225
61.35,179.6094970703,0.2152701275,0.2152701275,0.0004572760,-0.00222440,-0.00596417,-0.0075497024,1226
61.40,179.6005706787,0.1306095901,0.1306095901,0.0004572760,-0.00161350,-0.00527652,-0.0063910201,1227
61.45,179.5925750732,0.1676599471,0.1676599471,0.0004572760,-0.00066625,-0.00585263,-0.0037210075,1228
61.51,179.5908813477,0.1092538431,0.1092538431,0.0004572760,0.00035946,-0.00585263,-0.0009785996,1229
61.55,179.5966491699,0.1333282422,0.1333282422,0.0004572760,0.00079297,-0.00592380,-0.0048574282,1230
61.60,179.5904846191,0.1408106167,0.1408106167,0.0004572760,0.00093461,-0.00592380,-0.0043981013,1231
61.65,179.5927734375,0.0795661129,0.0795661129,0.0004572760,0.00121584,-0.00529437,-0.0038357675,1232
61.70,179.5946807861,0.1374856795,0.1374856795,0.0004572760,0.00178222,-0.00602614,-0.0027316554,1233
61.75,179.5861053467,0.1129015205,0.1129015205,0.0004572760,0.00199972,-0.00602614,-0.0024412950,1234
61.80,179.5744628906,0.0545597524,0.0545597524,0.0004572760,0.00210050,-0.00520441,-0.0032814484,1235
61.85,179.5715026855,0.1329487472,0.1329487472,0.0004572760,0.00244572,-0.00597997,-0.0012412072,1236
61.90,179.5468597412,0.0723877798,0.0723877798,0.0004572760,0.00296628,-0.00597997,-0.0000430786,1237
