Tiempo,Angulo,Xcom,Ycom,Zcom,x_acc_robot,y_acc_robot,z_acc_robot,angulo_x,angulo_y,angulo_z,aceleracion_x,aceleracion_y,aceleracion_z,velocidad_angular_x,velocidad_angular_y,velocidad_angular_z,campo_magnetico_x,campo_magnetico_y,campo_magnetico_z,seno_x,seno_z,coseno_z,Xzmp-Juanlo,Yzmp-Juanlo,Xzmp_b,Xzmp_c,Xzmp_off,Yzmp_b,fx0,fy0,fz0,mx0,my0,mz0,Xzmp0,Yzmp0,fx1,fy1,fz1,mx1,my1,mz1,Xzmp1,Yzmp1,Xzmp-Loli,Yzmp-Loli,evalx.y,eval_x.zmp_error,eval_x.zmp_ref,eval_x._u,eval_x._x1[0],eval_x._x2[0],angle_x,xzmp01,yzmp01,xzmp11,yzmp11,xzmp2,yzmp2,XzmpLoli2,ZMPref_mm,eval_x.zmp_ref_mm,evalx.y_mm,angle_ref,zmp_ref,iteraciones
18.05,0.00,0,0,89.27,0.00,0.00,0.00,179.11,-1.52,10.11,0.17,0.11,-9.85,0.12,1.11,-0.06,0.44,0.06,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.56408691,-15.92614746,-177.93273926,14.87811279,302.14086914,1.79882812,0.17172095,-0.00547506,-26.14526367,-2.89611816,-306.28417969,54.63281250,-42.32812500,-32.04290771,-0.01657283,-0.01753235,0.03451624,-0.01310172,0.030879519879818,0.015483763068914,0.050000000745058,0.0602188781,-0.0086265160,-0.0000449122,-1.98,1.70,-0.08,-0.14,-0.18,0.54,-0.14,0.34,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,582
18.08,0.00,0,0,89.27,0.00,0.00,0.00,179.10,-1.52,10.13,0.49,0.16,-9.80,-0.01,0.13,-0.30,0.44,0.07,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.02844238,-15.79199219,-177.46856689,14.86462402,302.06066895,1.64892578,0.17220928,-0.00550616,-27.02075195,-2.87628174,-306.23107910,54.59179688,-41.37109375,-31.64685059,-0.01635539,-0.01752409,0.03472637,-0.01311473,0.030883599072695,0.015273634344339,0.050000000745058,0.0602309555,-0.0086266277,-0.0000447917,-1.98,1.70,-0.08,-0.14,-0.18,0.54,-0.14,0.34,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,583
18.11,0.00,0,0,89.27,0.00,0.00,0.00,179.11,-1.51,10.14,0.24,0.14,-9.72,-0.40,0.50,-0.88,0.44,0.07,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.95104980,-15.37036133,-177.05596924,14.77020264,302.27453613,1.57397461,0.17271727,-0.00554246,-26.52331543,-2.91595459,-306.01867676,54.25000000,-41.20703125,-32.00518799,-0.01626071,-0.01742038,0.03490099,-0.01306690,0.030886230990291,0.015099007636309,0.050000000745058,0.0602386221,-0.0086267311,-0.0000443318,-1.98,1.71,-0.08,-0.14,-0.18,0.54,-0.14,0.35,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,584
18.14,0.00,0,0,89.27,0.00,0.00,0.00,179.11,-1.52,10.13,0.23,0.12,-9.76,-0.13,0.70,-0.44,0.44,0.07,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.71887207,-16.27111816,-176.90124512,14.78369141,302.24780273,1.87377930,0.17281091,-0.00539072,-26.96105957,-2.73742676,-305.32836914,54.00390625,-40.70117188,-31.77886963,-0.01617803,-0.01739802,0.03504843,-0.01299326,0.030887980014086,0.014951568096876,0.050000000745058,0.0602436513,-0.0086268168,-0.0000436618,-1.98,1.71,-0.08,-0.14,-0.18,0.54,-0.14,0.35,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,585
18.17,0.00,0,0,89.27,0.00,0.00,0.00,179.11,-1.52,10.11,0.30,0.18,-9.76,0.50,0.08,-0.25,0.44,0.06,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.85430908,-16.36694336,-176.69494629,14.59484863,302.36810303,1.87377930,0.17310548,-0.00527265,-26.46362305,-2.67791748,-305.59387207,53.89453125,-40.56445312,-32.36352539,-0.01606674,-0.01735339,0.03513752,-0.01292740,0.030888399109244,0.014862481504679,0.050000000745058,0.0602446795,-0.0086268811,-0.0000428568,-1.98,1.71,-0.08,-0.14,-0.18,0.54,-0.14,0.35,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,586
18.20,0.00,0,0,89.27,0.00,0.00,0.00,179.11,-1.52,10.12,0.41,0.07,-9.83,-0.18,0.14,-0.43,0.44,0.06,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.91235352,-16.84606934,-176.38549805,14.62182617,302.54187012,2.17358398,0.17351829,-0.00520959,-26.90136719,-2.77709961,-305.59387207,54.04492188,-40.08593750,-32.43896484,-0.01595635,-0.01739214,0.03528162,-0.01293381,0.030889656394720,0.014718379825354,0.050000000745058,0.0602483824,-0.0086269202,-0.0000420320,-1.98,1.72,-0.08,-0.13,-0.18,0.54,-0.14,0.35,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,587
18.23,0.00,0,0,89.27,0.00,0.00,0.00,179.11,-1.52,10.14,0.21,0.11,-9.70,-0.22,-0.01,-0.73,0.44,0.07,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.44799805,-16.73107910,-175.71502686,14.54089355,302.74237061,2.04241943,0.17420927,-0.00520452,-26.14526367,-2.81677246,-305.38146973,54.11328125,-39.83984375,-32.06176758,-0.01580701,-0.01742243,0.03549197,-0.01295998,0.030891679227352,0.014508027583361,0.050000000745058,0.0602545440,-0.0086269332,-0.0000411017,-1.98,1.72,-0.08,-0.13,-0.18,0.55,-0.14,0.35,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,588
18.26,0.00,0,0,89.27,0.00,0.00,0.00,179.11,-1.52,10.12,0.33,0.16,-9.82,0.18,0.34,0.50,0.44,0.07,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.62213135,-16.99938965,-176.59179688,14.58135986,302.58197021,2.09863281,0.17328529,-0.00515259,-26.04577637,-3.01513672,-305.59387207,53.85351562,-39.94921875,-32.36352539,-0.01582132,-0.01730438,0.03533327,-0.01285401,0.030886741355062,0.014666732400656,0.050000000745058,0.0602394491,-0.0086269155,-0.0000399863,-1.98,1.72,-0.08,-0.13,-0.18,0.54,-0.14,0.35,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,589
18.29,0.00,0,0,89.27,0.00,0.00,0.00,179.10,-1.52,10.12,0.28,0.18,-9.77,-0.78,0.68,-0.63,0.44,0.06,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.46734619,-15.81115723,-176.23077393,14.43298340,302.68890381,1.59271240,0.17367263,-0.00529640,-25.58813477,-2.67791748,-306.01867676,53.79882812,-39.78515625,-32.58984375,-0.01569751,-0.01729803,0.03540265,-0.01291221,0.030886750668287,0.014597352594137,0.050000000745058,0.0602396578,-0.0086268708,-0.0000393172,-1.98,1.72,-0.08,-0.13,-0.18,0.54,-0.14,0.35,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,590
18.32,0.00,0,0,89.27,0.00,0.00,0.00,179.10,-1.53,10.12,0.40,0.10,-9.82,0.04,-0.01,-0.05,0.44,0.07,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.38995361,-16.34777832,-176.07604980,14.54089355,302.75573730,1.81756592,0.17384902,-0.00526405,-25.98608398,-2.81677246,-304.74426270,53.81250000,-39.90820312,-31.91088867,-0.01584565,-0.01736016,0.03551810,-0.01293057,0.030887173488736,0.014481898397207,0.050000000745058,0.0602412149,-0.0086268065,-0.0000386303,-1.98,1.72,-0.08,-0.13,-0.18,0.55,-0.14,0.35,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,591
18.35,0.00,0,0,89.27,0.00,0.00,0.00,179.10,-1.53,10.11,0.19,0.10,-9.87,-0.29,0.44,0.06,0.44,0.06,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.31256104,-16.57775879,-176.33392334,14.55438232,302.83593750,1.89251709,0.17362612,-0.00522194,-26.54321289,-2.87628174,-305.59387207,53.83984375,-39.62109375,-32.36352539,-0.01576644,-0.01731456,0.03542865,-0.01288996,0.030883759260178,0.014571350067854,0.050000000745058,0.0602310747,-0.0086267209,-0.0000378813,-1.98,1.72,-0.08,-0.13,-0.18,0.55,-0.14,0.35,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,592
18.38,0.00,0,0,89.27,0.00,0.00,0.00,179.11,-1.52,10.13,0.31,0.15,-9.77,0.06,-0.55,-0.49,0.44,0.07,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.23516846,-16.50109863,-175.92132568,14.59484863,302.78247070,1.89251709,0.17398874,-0.00527125,-25.76721191,-2.73742676,-305.38146973,53.85351562,-39.96289062,-31.68457031,-0.01580738,-0.01734575,0.03546284,-0.01293239,0.030883081257343,0.014537159353495,0.050000000745058,0.0602294132,-0.0086266166,-0.0000374165,-1.98,1.72,-0.08,-0.13,-0.18,0.55,-0.14,0.35,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,593
18.41,0.00,0,0,89.27,0.00,0.00,0.00,179.10,-1.51,10.13,0.17,0.14,-9.79,-0.22,-0.31,-0.07,0.44,0.07,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.62213135,-15.81115723,-176.07604980,14.67578125,302.70227051,1.74261475,0.17386119,-0.00543895,-26.54321289,-2.75726318,-304.74426270,54.01757812,-39.83984375,-31.91088867,-0.01588218,-0.01743375,0.03549941,-0.01304126,0.030882272869349,0.014500591903925,0.050000000745058,0.0602274016,-0.0086264983,-0.0000369783,-1.98,1.72,-0.08,-0.13,-0.18,0.55,-0.14,0.35,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,594
18.44,0.00,0,0,89.27,0.00,0.00,0.00,179.10,-1.51,10.14,0.36,0.09,-9.83,-0.05,0.40,-0.35,0.44,0.07,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.08038330,-16.27111816,-176.28234863,14.48693848,302.71563721,1.59271240,0.17356619,-0.00524131,-26.18505859,-2.93579102,-305.59387207,54.07226562,-40.37304688,-32.21264648,-0.01597471,-0.01738434,0.03526179,-0.01294211,0.030876692384481,0.014738205820322,0.050000000745058,0.0602107942,-0.0086263679,-0.0000365744,-1.98,1.72,-0.08,-0.13,-0.18,0.54,-0.14,0.35,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,595
18.47,0.00,0,0,89.27,0.00,0.00,0.00,179.11,-1.52,10.12,0.24,0.14,-9.91,-0.04,0.59,-1.01,0.44,0.06,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.69952393,-16.29028320,-176.95281982,14.77020264,302.48840332,2.02368164,0.17289299,-0.00537804,-25.96618652,-3.27301025,-305.85937500,53.99023438,-41.11132812,-32.30694580,-0.01617914,-0.01730687,0.03501435,-0.01293490,0.030871987342834,0.014985654503107,0.050000000745058,0.0601968914,-0.0086262329,-0.0000366409,-1.98,1.71,-0.08,-0.14,-0.18,0.54,-0.14,0.35,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,596
18.50,0.00,0,0,89.27,0.00,0.00,0.00,179.11,-1.52,10.14,0.13,0.14,-9.87,-0.30,0.10,-0.67,0.44,0.07,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.56408691,-15.61950684,-176.84967041,14.60833740,302.51513672,1.49902344,0.17298424,-0.00541197,-26.84167480,-2.77709961,-305.80627441,54.37304688,-40.91992188,-32.23150635,-0.01621169,-0.01748735,0.03500918,-0.01306282,0.030872188508511,0.014990817755461,0.050000000745058,0.0601980239,-0.0086261043,-0.0000370967,-1.98,1.71,-0.08,-0.14,-0.18,0.54,-0.14,0.35,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,597
18.53,0.00,0,0,89.27,0.00,0.00,0.00,179.10,-1.51,10.15,0.38,0.09,-9.82,-0.40,-0.56,-0.34,0.44,0.07,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.95104980,-15.60034180,-177.05596924,14.78369141,302.36810303,1.57397461,0.17277011,-0.00550819,-26.42382812,-2.99530029,-304.95666504,54.30468750,-40.90625000,-32.53326416,-0.01620818,-0.01749058,0.03510624,-0.01308913,0.030873887240887,0.014893759042025,0.050000000745058,0.0602036938,-0.0086259898,-0.0000374928,-1.98,1.71,-0.08,-0.14,-0.18,0.54,-0.14,0.35,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,598
18.56,0.00,0,0,89.27,0.00,0.00,0.00,179.10,-1.51,10.15,0.32,0.15,-9.88,0.03,0.39,-0.50,0.44,0.07,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.64147949,-15.92614746,-176.69494629,14.74322510,302.40820312,1.64892578,0.17308931,-0.00543708,-26.66259766,-2.87628174,-305.59387207,54.16796875,-40.87890625,-32.91046143,-0.01619064,-0.01742193,0.03505309,-0.01303107,0.030872587114573,0.014946911484003,0.050000000745058,0.0602001324,-0.0086258836,-0.0000376959,-1.98,1.71,-0.08,-0.14,-0.18,0.54,-0.14,0.35,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,599
18.59,0.00,0,0,89.27,0.00,0.00,0.00,179.11,-1.51,10.15,0.18,0.19,-9.81,0.37,-0.12,-0.15,0.44,0.06,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.64147949,-16.27111816,-177.31384277,14.83764648,302.24780273,1.79882812,0.17239471,-0.00540861,-26.58300781,-2.91595459,-306.44348145,54.40039062,-41.63085938,-31.87316895,-0.01638275,-0.01744530,0.03470844,-0.01303344,0.030866574496031,0.015291560441256,0.050000000745058,0.0601820648,-0.0086257849,-0.0000379842,-1.98,1.71,-0.08,-0.14,-0.18,0.54,-0.14,0.34,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,600
18.62,0.00,0,0,89.27,0.00,0.00,0.00,179.10,-1.51,10.14,0.05,0.15,-9.74,-0.27,0.88,0.24,0.44,0.06,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.50604248,-15.27453613,-177.41699219,14.71624756,302.14086914,1.34912109,0.17220958,-0.00551819,-25.48864746,-2.81677246,-306.28417969,54.09960938,-41.89062500,-32.92932129,-0.01636085,-0.01736662,0.03470269,-0.01302073,0.030867733061314,0.015297312289476,0.050000000745058,0.0601859465,-0.0086257039,-0.0000387954,-1.98,1.70,-0.08,-0.14,-0.18,0.54,-0.14,0.34,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,601
18.65,0.00,0,0,89.27,0.00,0.00,0.00,179.09,-1.51,10.15,0.33,0.14,-9.76,-0.54,0.35,0.09,0.44,0.07,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.71887207,-16.07946777,-177.72644043,15.01300049,302.03393555,1.94873047,0.17188820,-0.00552949,-27.16003418,-2.99530029,-305.80627441,54.72851562,-42.01367188,-32.25036621,-0.01660292,-0.01758059,0.03457625,-0.01315111,0.030866339802742,0.015423748642206,0.050000000745058,0.0601819009,-0.0086256452,-0.0000394754,-1.98,1.70,-0.08,-0.14,-0.18,0.54,-0.14,0.34,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,602
18.68,0.00,0,0,89.27,0.00,0.00,0.00,179.09,-1.51,10.16,0.11,0.15,-9.75,-0.70,0.14,-0.88,0.44,0.07,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.79626465,-16.13696289,-177.77801514,14.95904541,301.94036865,2.02368164,0.17179973,-0.00548711,-26.10546875,-2.85644531,-306.07177734,54.59179688,-42.71093750,-32.26922607,-0.01670522,-0.01753530,0.03445373,-0.01310850,0.030865453183651,0.015546273440123,0.050000000745058,0.0601793304,-0.0086256079,-0.0000402667,-1.98,1.70,-0.08,-0.14,-0.18,0.53,-0.14,0.34,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,603
18.71,0.00,0,0,89.27,0.00,0.00,0.00,179.10,-1.51,10.15,0.51,0.14,-9.87,0.10,-0.39,-0.15,0.45,0.07,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.66082764,-15.33203125,-178.08746338,15.09393311,302.10076904,1.49902344,0.17156675,-0.00569908,-26.28454590,-3.03497314,-306.28417969,54.72851562,-42.34179688,-32.26922607,-0.01659196,-0.01754898,0.03448549,-0.01319216,0.030867494642735,0.015514511615038,0.050000000745058,0.0601856560,-0.0086255949,-0.0000411296,-1.98,1.70,-0.08,-0.14,-0.18,0.54,-0.14,0.34,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,604
18.74,0.00,0,0,89.27,0.00,0.00,0.00,179.11,-1.52,10.15,0.09,0.16,-9.91,0.60,0.52,-0.48,0.44,0.06,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.97039795,-15.83032227,-177.93273926,15.05346680,301.94036865,1.72387695,0.17168191,-0.00559098,-26.66259766,-3.29284668,-305.85937500,54.53710938,-42.75195312,-33.02362061,-0.01678897,-0.01748358,0.03442599,-0.01310963,0.030867602676153,0.015574011951685,0.050000000745058,0.0601859465,-0.0086256051,-0.0000418025,-1.98,1.70,-0.08,-0.14,-0.18,0.53,-0.14,0.34,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,605
18.77,0.00,0,0,89.27,0.00,0.00,0.00,179.11,-1.51,10.14,0.36,0.18,-9.82,0.01,0.78,-0.20,0.44,0.07,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.97039795,-15.83032227,-178.08746338,15.09393311,301.90026855,1.64892578,0.17151023,-0.00560885,-26.58300781,-3.05480957,-306.28417969,54.97460938,-42.53320312,-32.11834717,-0.01668588,-0.01762724,0.03440532,-0.01320847,0.030868597328663,0.015594679862261,0.050000000745058,0.0601888746,-0.0086256359,-0.0000424708,-1.98,1.70,-0.08,-0.14,-0.18,0.53,-0.14,0.34,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,606
18.80,0.00,0,0,89.27,0.00,0.00,0.00,179.12,-1.52,10.14,0.32,0.20,-9.96,0.57,0.96,-0.26,0.44,0.07,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.20257568,-15.29370117,-178.29376221,15.18835449,301.90026855,1.72387695,0.17135377,-0.00575238,-27.04064941,-3.19366455,-306.28417969,54.97460938,-42.58789062,-32.34466553,-0.01675193,-0.01761261,0.03435668,-0.01324880,0.030869027599692,0.015643324702978,0.050000000745058,0.0601899996,-0.0086256843,-0.0000430596,-1.98,1.70,-0.08,-0.14,-0.18,0.53,-0.14,0.34,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,607
18.83,0.00,0,0,89.27,0.00,0.00,0.00,179.12,-1.52,10.12,0.23,0.17,-9.81,-0.17,-0.24,0.03,0.44,0.06,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.81561279,-15.84948730,-177.93273926,15.10742188,301.98046875,1.64892578,0.17167638,-0.00561783,-26.48352051,-3.13415527,-305.43457031,54.76953125,-42.50585938,-32.26922607,-0.01671284,-0.01760075,0.03453298,-0.01318971,0.030873466283083,0.015467021614313,0.050000000745058,0.0602033585,-0.0086257504,-0.0000436266,-1.98,1.70,-0.08,-0.14,-0.18,0.54,-0.14,0.34,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,608
18.86,0.00,0,0,89.27,0.00,0.00,0.00,179.11,-1.52,10.13,0.13,0.24,-9.82,-0.15,-0.11,-0.41,0.44,0.06,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.89300537,-15.46618652,-177.88116455,15.05346680,302.04730225,1.72387695,0.17177777,-0.00565862,-26.40393066,-3.25317383,-305.85937500,54.57812500,-42.36914062,-32.57098389,-0.01663654,-0.01750117,0.03454491,-0.01314643,0.030874231830239,0.015455085784197,0.050000000745058,0.0602054000,-0.0086258287,-0.0000438080,-1.98,1.70,-0.08,-0.14,-0.18,0.54,-0.14,0.34,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,609
18.89,0.00,0,0,89.27,0.00,0.00,0.00,179.12,-1.53,10.12,0.21,0.12,-9.79,0.11,0.44,-0.37,0.44,0.06,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.04779053,-15.00622559,-178.03588867,14.98602295,302.02056885,1.34912109,0.17164150,-0.00569914,-27.14013672,-3.21350098,-306.28417969,54.90625000,-42.19140625,-32.42010498,-0.01663295,-0.01758821,0.03447438,-0.01321779,0.030873689800501,0.015525620430708,0.050000000745058,0.0602034032,-0.0086259115,-0.0000439450,-1.98,1.70,-0.08,-0.14,-0.18,0.54,-0.14,0.34,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,610
18.92,0.00,0,0,89.27,0.00,0.00,0.00,179.12,-1.53,10.13,0.21,0.13,-9.75,-0.49,0.28,-0.31,0.44,0.06,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.12518311,-14.77624512,-178.03588867,15.13439941,302.06066895,1.42407227,0.17167805,-0.00582414,-26.22485352,-3.29284668,-306.07177734,54.66015625,-42.04101562,-32.09948730,-0.01649892,-0.01751165,0.03460293,-0.01321344,0.030876860022545,0.015397075563669,0.050000000745058,0.0602127910,-0.0086259991,-0.0000441597,-1.98,1.70,-0.08,-0.14,-0.18,0.54,-0.14,0.34,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,611
18.95,0.00,0,0,89.27,0.00,0.00,0.00,179.12,-1.53,10.14,0.17,0.14,-9.65,0.05,0.07,-0.27,0.44,0.07,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.66082764,-15.54284668,-177.67486572,14.94555664,301.95373535,1.64892578,0.17188241,-0.00559054,-26.82177734,-2.77709961,-305.80627441,54.67382812,-41.39843750,-32.25036621,-0.01636607,-0.01758571,0.03471122,-0.01317760,0.030879037454724,0.015288781374693,0.050000000745058,0.0602191091,-0.0086260894,-0.0000441116,-1.98,1.70,-0.08,-0.14,-0.18,0.54,-0.14,0.34,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,612
18.98,0.00,0,0,89.27,0.00,0.00,0.00,179.12,-1.53,10.12,0.24,0.17,-9.68,-0.19,0.20,0.08,0.44,0.06,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.79626465,-15.73449707,-177.46856689,14.91857910,302.20770264,1.57397461,0.17224993,-0.00554701,-26.54321289,-2.83660889,-306.28417969,54.75585938,-42.05468750,-32.11834717,-0.01652546,-0.01757879,0.03462601,-0.01316484,0.030877571552992,0.015373993664980,0.050000000745058,0.0602142662,-0.0086261760,-0.0000438925,-1.98,1.70,-0.08,-0.14,-0.18,0.54,-0.14,0.34,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,613
19.01,0.00,0,0,89.27,0.00,0.00,0.00,179.12,-1.53,10.13,0.40,0.20,-9.83,0.09,-0.00,-0.57,0.44,0.07,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.64147949,-16.04113770,-177.31384277,14.93206787,302.27453613,1.87377930,0.17240977,-0.00550369,-25.62792969,-2.81677246,-305.85937500,54.46875000,-41.69921875,-32.17492676,-0.01633569,-0.01751143,0.03482741,-0.01310485,0.030881535261869,0.015172589570284,0.050000000745058,0.0602261052,-0.0086262580,-0.0000438363,-1.98,1.71,-0.08,-0.14,-0.18,0.54,-0.14,0.34,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,614
19.04,0.00,0,0,89.27,0.00,0.00,0.00,179.13,-1.52,10.10,0.49,0.18,-9.86,0.04,0.13,0.33,0.44,0.06,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.71887207,-15.98364258,-177.10754395,14.89160156,302.34136963,1.79882812,0.17266244,-0.00549772,-26.82177734,-2.89611816,-306.86828613,54.23632812,-41.30273438,-32.30694580,-0.01627824,-0.01736977,0.03476097,-0.01302528,0.030879933387041,0.015239026397467,0.050000000745058,0.0602208897,-0.0086263325,-0.0000434417,-1.98,1.71,-0.08,-0.14,-0.18,0.54,-0.14,0.34,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,615
19.08,0.00,0,0,89.27,0.00,0.00,0.00,179.13,-1.52,10.12,0.52,0.13,-9.80,0.17,0.08,0.58,0.44,0.07,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.48669434,-15.83032227,-176.48864746,14.74322510,302.35473633,1.64892578,0.17323306,-0.00546094,-26.52331543,-2.91595459,-306.01867676,54.35937500,-41.01562500,-32.38238525,-0.01619816,-0.01745612,0.03498857,-0.01306859,0.030883971601725,0.015011433511972,0.050000000745058,0.0602330193,-0.0086263996,-0.0000432181,-1.98,1.72,-0.08,-0.14,-0.18,0.54,-0.14,0.35,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,616
19.10,0.00,0,0,89.27,0.00,0.00,0.00,179.12,-1.52,10.11,0.51,0.10,-9.80,-0.42,0.28,-0.57,0.44,0.06,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.81561279,-15.19787598,-177.62329102,14.66229248,302.19433594,1.34912109,0.17209588,-0.00549532,-25.28967285,-2.99530029,-306.07177734,54.00390625,-41.22070312,-32.91046143,-0.01613237,-0.01732859,0.03488682,-0.01298316,0.030881315469742,0.015113178640604,0.050000000745058,0.0602246374,-0.0086264545,-0.0000426437,-1.98,1.70,-0.08,-0.14,-0.18,0.54,-0.14,0.34,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,617
19.13,0.00,0,0,89.27,0.00,0.00,0.00,179.12,-1.53,10.11,0.37,0.19,-9.82,-0.54,0.34,-0.64,0.44,0.07,0.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.33190918,-15.69616699,-177.05596924,14.70275879,302.54187012,1.51776123,0.17275549,-0.00544503,-26.60290527,-2.97546387,-306.01867676,54.08593750,-40.78320312,-32.53326416,-0.01613060,-0.01736049,0.03499743,-0.01299325,0.030883058905602,0.015002574771643,0.050000000745058,0.0602298304,-0.0086264955,-0.0000423308,-1.98,1.71,-0.08,-0.14,-0.18,0.54,-0.14,0.35,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,0.0500000007,618
