Tiempo,Angulo,Xcom,Ycom,Zcom,x_acc_robot,y_acc_robot,z_acc_robot,angulo_x,angulo_y,angulo_z,aceleracion_x,aceleracion_y,aceleracion_z,velocidad_angular_x,velocidad_angular_y,velocidad_angular_z,campo_magnetico_x,campo_magnetico_y,campo_magnetico_z,seno_x,seno_z,coseno_z,Xzmp-Juanlo,Yzmp-Juanlo,Xzmp_b,Xzmp_c,Xzmp_off,Yzmp_b,fx0,fy0,fz0,mx0,my0,mz0,Xzmp0,Yzmp0,fx1,fy1,fz1,mx1,my1,mz1,Xzmp1,Yzmp1,Xzmp-Loli,Yzmp-Loli,evalx.y,eval_x.zmp_error,eval_x.zmp_ref,eval_x._u,eval_x._x1[0],eval_x._x2[0],angle_x,xzmp01,yzmp01,xzmp11,yzmp11,xzmp2,yzmp2,XzmpLoli2,ZMPref_mm,eval_x.zmp_ref_mm,evalx.y_mm
8.00,0.00,0,0,89.27,0.00,0.00,0.00,179.22,0.73,12.80,-0.33,0.14,-9.74,0.08,0.58,-0.73,0.45,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.61810303,1.07324219,-170.81542969,63.18139648,200.07275391,1.46154785,0.11781113,-0.03719074,-24.39428711,-3.74908447,-323.86047363,68.46875000,-79.44726562,-20.44409180,-0.02696051,-0.02076810,0.00009332,-0.02643896,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.000000000000000,0.0000000000,-258096896.0000000000
8.02,0.00,0,0,89.27,0.00,0.00,0.00,179.22,0.73,12.80,-0.10,0.18,-9.77,0.05,0.63,-0.85,0.45,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.23114014,1.13073730,-170.81542969,63.15441895,200.21978760,1.31164551,0.11782415,-0.03718580,-24.49377441,-4.24499512,-324.28527832,68.29101562,-79.77539062,-20.72698975,-0.02703627,-0.02063677,0.00000530,-0.02634637,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.000000000000000,0.0000000000,-258096896.0000000000
8.05,0.00,0,0,89.27,0.00,0.00,0.00,179.21,0.72,12.79,-0.35,0.13,-9.78,0.25,0.86,-0.39,0.44,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.90832520,0.45996094,-170.66070557,63.11395264,200.16632080,1.76135254,0.11802761,-0.03706905,-22.96166992,-4.16564941,-323.91357422,68.01757812,-79.66601562,-20.34979248,-0.02688098,-0.02058393,0.00018509,-0.02627238,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.26,0.00,0.000000000000000,0.0000000000,-258096896.0000000000
8.09,0.00,0,0,89.27,0.00,0.00,0.00,179.21,0.72,12.79,0.02,0.15,-9.79,-0.45,0.27,-0.33,0.44,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.17309570,1.66735840,-170.76385498,63.34326172,200.21978760,1.10552979,0.11784878,-0.03740896,-23.47900391,-4.38385010,-323.27636719,68.49609375,-79.05078125,-20.12347412,-0.02679526,-0.02075076,0.00026367,-0.02650863,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.000000000000000,0.0000000000,-258096896.0000000000
8.11,0.00,0,0,89.27,0.00,0.00,0.00,179.20,0.72,12.80,0.02,0.09,-9.78,-0.33,0.42,-0.47,0.44,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.90832520,0.22998047,-170.91857910,63.11395264,200.15295410,1.91125488,0.11784171,-0.03696972,-23.20043945,-4.24499512,-323.91357422,68.35937500,-79.31054688,-20.72698975,-0.02679501,-0.02068156,0.00022661,-0.02630760,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.000000000000000,0.0000000000,-258096896.0000000000
8.16,0.00,0,0,89.27,0.00,0.00,0.00,179.20,0.72,12.80,0.18,0.12,-9.77,-0.24,0.27,-0.09,0.44,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.44396973,0.00000000,-170.91857910,63.22186279,200.23315430,1.91125488,0.11780103,-0.03698946,-23.20043945,-4.20532227,-323.70117188,68.61914062,-79.84375000,-20.06689453,-0.02697732,-0.02077933,0.00011470,-0.02638083,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.000000000000000,0.0000000000,-258096896.0000000000
8.18,0.00,0,0,89.27,0.00,0.00,0.00,179.20,0.73,12.82,-0.35,0.15,-10.04,0.10,0.22,-0.54,0.44,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.77288818,0.61328125,-171.27960205,63.26232910,200.20642090,1.61145020,0.11759904,-0.03705059,-25.21008301,-3.80859375,-322.79846191,68.82421875,-79.00976562,-19.84057617,-0.02699518,-0.02094060,0.00019365,-0.02652537,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.000000000000000,0.0000000000,-258096896.0000000000
8.22,0.00,0,0,89.27,0.00,0.00,0.00,179.20,0.71,12.80,-0.44,0.12,-10.10,0.43,0.69,-0.11,0.44,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.54071045,0.67077637,-171.53747559,63.47814941,200.36682129,1.76135254,0.11747211,-0.03713152,-25.09069824,-4.28466797,-324.07287598,68.66015625,-79.13281250,-20.80242920,-0.02691511,-0.02076025,0.00012233,-0.02642657,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.000000000000000,0.0000000000,-258096896.0000000000
8.25,0.00,0,0,89.27,0.00,0.00,0.00,179.20,0.71,12.81,-0.19,0.18,-9.92,0.34,0.22,-0.15,0.44,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.85028076,1.16906738,-171.43432617,63.32977295,200.01928711,1.53649902,0.11739831,-0.03716105,-25.15039062,-4.12597656,-323.64807129,69.17968750,-79.05078125,-20.14233398,-0.02693104,-0.02096384,0.00010957,-0.02657252,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.000000000000000,0.0000000000,-258096896.0000000000
8.28,0.00,0,0,89.27,0.00,0.00,0.00,179.20,0.73,12.81,-0.09,0.19,-9.98,-0.06,-0.14,-0.44,0.44,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.15374756,1.03491211,-170.81542969,63.27581787,200.39355469,1.40533447,0.11791126,-0.03723878,-24.25500488,-3.76892090,-323.64807129,68.87890625,-79.29687500,-20.21777344,-0.02691785,-0.02090648,0.00017731,-0.02654857,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.000000000000000,0.0000000000,-258096896.0000000000
8.32,0.00,0,0,89.27,0.00,0.00,0.00,179.20,0.72,12.81,0.12,0.19,-9.86,-0.53,0.35,-0.32,0.44,0.09,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.86962891,0.70910645,-171.22802734,63.03302002,199.89898682,1.46154785,0.11747314,-0.03694588,-24.27490234,-4.20532227,-322.85156250,68.41406250,-79.43359375,-20.34979248,-0.02702860,-0.02077049,0.00011293,-0.02637623,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.000000000000000,0.0000000000,-258096896.0000000000
8.40,0.00,0,0,89.27,0.00,0.00,0.00,179.19,0.72,12.81,-0.50,0.07,-9.95,-0.38,0.11,0.04,0.44,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.61810303,0.65161133,-171.69219971,63.47814941,199.92572021,1.76135254,0.11712388,-0.03709446,-23.10095215,-4.64172363,-324.12597656,68.29101562,-80.21289062,-19.91601562,-0.02704595,-0.02060744,-0.00005968,-0.02631657,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,-0.00,0.000000000000000,0.0000000000,-258096896.0000000000
8.57,0.00,0,0,89.27,0.00,0.00,0.00,179.16,0.72,12.82,0.03,0.19,-9.81,-0.38,0.55,-0.26,0.44,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.94702148,1.26489258,-171.84692383,63.42419434,199.91235352,1.53649902,0.11707237,-0.03714476,-25.32946777,-3.74908447,-323.59497070,68.57812500,-79.46093750,-20.74584961,-0.02708005,-0.02081894,-0.00001688,-0.02648165,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.16,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.000000000000000,0.0000000000,-258096896.0000000000
8.73,0.00,0,0,89.27,0.00,0.00,0.00,179.15,0.70,12.81,-0.06,0.00,-9.94,0.44,0.87,-0.15,0.45,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.07635498,0.99658203,-171.69219971,63.65350342,200.24652100,1.53649902,0.11720897,-0.03726139,-24.07592773,-4.30450439,-322.85156250,68.72851562,-79.36523438,-20.36865234,-0.02698755,-0.02085798,0.00013664,-0.02655280,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.000000000000000,0.0000000000,-258096896.0000000000
8.79,0.00,0,0,89.27,0.00,0.00,0.00,179.15,0.71,12.80,-0.48,0.15,-9.72,0.47,-0.53,-0.46,0.45,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.44396973,0.17248535,-171.33117676,63.20837402,200.13958740,1.98620605,0.11746272,-0.03692498,-23.75756836,-4.04663086,-323.70117188,68.52343750,-79.29687500,-20.51953125,-0.02686388,-0.02076557,0.00015076,-0.02635836,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.000000000000000,0.0000000000,-258096896.0000000000
9.03,0.00,0,0,89.27,0.00,0.00,0.00,179.14,0.71,12.81,-0.25,0.09,-9.94,0.18,0.35,-0.65,0.44,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.54071045,0.99658203,-171.64062500,63.35675049,200.19305420,1.53649902,0.11730028,-0.03709970,-23.79736328,-4.44335938,-323.27636719,68.57812500,-79.80273438,-20.36865234,-0.02705963,-0.02077020,0.00006844,-0.02643338,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.000000000000000,0.0000000000,-258096896.0000000000
9.19,0.00,0,0,89.27,0.00,0.00,0.00,179.16,0.73,12.80,-0.26,0.15,-9.76,0.01,-0.09,-0.08,0.45,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.38592529,0.70910645,-172.10479736,63.50512695,200.12622070,1.61145020,0.11691608,-0.03703198,-25.24987793,-3.82843018,-323.43566895,69.08398438,-78.87304688,-21.19848633,-0.02690369,-0.02097769,0.00010902,-0.02655346,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.16,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.000000000000000,0.0000000000,-258096896.0000000000
9.25,0.00,0,0,89.27,0.00,0.00,0.00,179.17,0.74,12.79,-0.02,0.12,-9.95,0.22,0.38,-0.06,0.45,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.85028076,0.59411621,-171.69219971,63.46466064,199.84552002,1.68640137,0.11712078,-0.03707580,-23.95654297,-4.30450439,-322.63916016,68.68750000,-79.76171875,-20.14233398,-0.02711627,-0.02085900,0.00004350,-0.02649145,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.16,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.000000000000000,0.0000000000,-258096896.0000000000
9.31,0.00,0,0,89.27,0.00,0.00,0.00,179.17,0.75,12.78,-0.22,0.08,-9.89,0.04,-0.35,-0.01,0.45,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.86962891,0.88159180,-171.64062500,63.27581787,199.87225342,1.46154785,0.11717518,-0.03703094,-25.52844238,-3.90777588,-323.86047363,68.82421875,-78.44921875,-21.25506592,-0.02676527,-0.02086206,0.00015848,-0.02646293,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.24,-0.21,0.24,-0.27,0.00,0.000000000000000,0.0000000000,-258096896.0000000000
9.37,0.00,0,0,89.27,0.00,0.00,0.00,179.18,0.76,12.78,-0.44,0.17,-9.74,0.35,-0.09,-0.35,0.45,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.92767334,0.65161133,-171.48590088,63.42419434,199.89898682,1.83630371,0.11730740,-0.03710762,-24.95141602,-4.48303223,-324.97558594,69.08398438,-79.85742188,-21.19848633,-0.02704949,-0.02081332,-0.00012321,-0.02644164,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,-0.00,0.000000000000000,0.0000000000,-258096896.0000000000
9.39,0.00,0,0,89.27,0.00,0.00,0.00,179.17,0.77,12.78,-0.28,0.14,-9.73,-0.67,0.32,0.09,0.45,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.61810303,1.01574707,-171.43432617,63.53210449,199.99255371,1.53649902,0.11733904,-0.03725023,-23.12084961,-4.22515869,-323.27636719,68.57812500,-79.69335938,-19.99145508,-0.02695831,-0.02079196,0.00010877,-0.02649532,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.000000000000000,0.0000000000,-258096896.0000000000
9.45,0.00,0,0,89.27,0.00,0.00,0.00,179.18,0.76,12.78,-0.19,0.25,-9.80,-0.14,1.02,-0.51,0.45,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.54071045,0.40246582,-170.86700439,63.39721680,200.03265381,1.76135254,0.11773749,-0.03717922,-23.53869629,-4.32434082,-323.75427246,68.87890625,-80.15820312,-20.82128906,-0.02710371,-0.02084430,-0.00000524,-0.02648720,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.000000000000000,0.0000000000,-258096896.0000000000
9.48,0.00,0,0,89.27,0.00,0.00,0.00,179.19,0.76,12.78,-0.17,0.08,-9.89,0.06,0.04,-0.64,0.45,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.86352539,1.53320312,-171.17645264,63.43768311,200.09948730,1.16174316,0.11743611,-0.03734868,-23.67797852,-4.14581299,-322.85156250,68.66015625,-79.46093750,-20.36865234,-0.02697744,-0.02085266,0.00012367,-0.02656838,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.000000000000000,0.0000000000,-258096896.0000000000
9.52,0.00,0,0,89.27,0.00,0.00,0.00,179.19,0.75,12.78,-0.06,0.16,-9.79,-0.25,0.33,0.06,0.45,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.15374756,1.05407715,-171.02172852,63.19488525,200.20642090,1.46154785,0.11765961,-0.03715015,-23.37951660,-4.16564941,-323.11706543,68.89257812,-79.54296875,-20.06689453,-0.02695087,-0.02090547,0.00016196,-0.02652777,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.000000000000000,0.0000000000,-258096896.0000000000
9.57,0.00,0,0,89.27,0.00,0.00,0.00,179.19,0.75,12.77,-0.23,0.08,-9.74,0.33,-0.19,-0.09,0.45,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.71484375,1.32238770,-171.58905029,63.27581787,199.97918701,1.31164551,0.11724363,-0.03712491,-23.10095215,-4.26483154,-323.75427246,68.50976562,-79.83007812,-20.21777344,-0.02695876,-0.02073621,0.00005663,-0.02641333,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.000000000000000,0.0000000000,-258096896.0000000000
9.61,0.00,0,0,89.27,0.00,0.00,0.00,179.19,0.75,12.78,-0.31,0.25,-9.65,-0.82,0.60,-0.42,0.45,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.69549561,0.78576660,-171.48590088,63.23535156,199.91235352,1.76135254,0.11727154,-0.03702273,-24.09582520,-4.08630371,-323.43566895,68.66015625,-79.47460938,-19.99145508,-0.02697461,-0.02082093,0.00006845,-0.02643471,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.000000000000000,0.0000000000,-258096896.0000000000
9.63,0.00,0,0,89.27,0.00,0.00,0.00,179.19,0.76,12.78,0.15,0.20,-9.79,-0.04,0.13,-0.31,0.44,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.44396973,0.32580566,-171.12487793,63.45117188,200.07275391,1.91125488,0.11756527,-0.03714027,-23.65808105,-4.12597656,-323.27636719,68.68750000,-79.59765625,-20.59497070,-0.02698229,-0.02083569,0.00011236,-0.02647912,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.000000000000000,0.0000000000,-258096896.0000000000
9.66,0.00,0,0,89.27,0.00,0.00,0.00,179.20,0.75,12.79,-0.37,0.17,-9.98,0.09,0.21,-1.39,0.44,0.08,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.46331787,0.91992188,-171.07330322,63.54559326,200.16632080,1.53649902,0.11765906,-0.03731866,-23.87695312,-4.26483154,-322.85156250,68.66015625,-79.46093750,-20.89672852,-0.02699731,-0.02084077,0.00016819,-0.02654797,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.000000000000000,0.0000000000,-258096896.0000000000
9.69,0.00,0,0,89.27,0.00,0.00,0.00,179.20,0.75,12.79,-0.32,0.15,-9.87,-0.14,0.40,-0.46,0.45,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.30853271,0.90075684,-171.02172852,63.35675049,200.19305420,1.46154785,0.11768100,-0.03721588,-23.63818359,-4.24499512,-324.33837891,68.53710938,-80.18554688,-20.36865234,-0.02707323,-0.02070927,-0.00003416,-0.02640813,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,-0.00,0.000000000000000,0.0000000000,-258096896.0000000000
9.74,0.00,0,0,89.27,0.00,0.00,0.00,179.19,0.75,12.79,-0.15,0.28,-9.80,0.00,0.73,-0.86,0.44,0.08,0.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.30853271,0.82409668,-171.02172852,63.20837402,200.25988770,1.46154785,0.11772007,-0.03711467,-23.18054199,-4.26483154,-324.33837891,68.56445312,-79.88476562,-20.29321289,-0.02693499,-0.02071572,0.00006984,-0.02637742,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.000000000000000,0.0000000000,-258096896.0000000000
9.77,0.00,0,0,89.27,0.00,0.00,0.00,179.19,0.75,12.79,-0.20,0.07,-9.65,-0.22,0.32,-0.09,0.44,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.06311035,0.03833008,-171.58905029,63.45117188,199.92572021,2.11737061,0.11727793,-0.03698577,-24.35449219,-4.50286865,-323.64807129,68.34570312,-79.73437500,-20.42523193,-0.02706294,-0.02066860,0.00001113,-0.02632215,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.000000000000000,0.0000000000,-258096896.0000000000
10.12,0.00,0,0,89.27,0.00,0.00,0.00,179.19,0.75,12.80,0.09,0.21,-9.63,0.25,0.55,-0.26,0.44,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.85028076,0.49829102,-171.07330322,63.32977295,199.89898682,1.68640137,0.11757574,-0.03711302,-23.57849121,-4.14581299,-323.27636719,68.64648438,-79.76171875,-20.21777344,-0.02702511,-0.02082103,0.00007813,-0.02645899,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.000000000000000,0.0000000000,-258096896.0000000000
10.74,0.00,0,0,89.27,0.00,0.00,0.00,179.21,0.75,12.83,-0.16,0.24,-9.72,0.07,0.10,-0.08,0.45,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.69549561,0.26831055,-171.27960205,63.18139648,199.85888672,1.74261475,0.11738157,-0.03693839,-23.16064453,-4.26483154,-323.70117188,68.56445312,-80.33593750,-20.14233398,-0.02712541,-0.02075650,-0.00005819,-0.02635597,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,-0.00,0.000000000000000,0.0000000000,-258096896.0000000000
11.36,0.00,0,0,89.27,0.00,0.00,0.00,179.17,0.80,12.83,0.02,0.07,-9.84,0.20,-0.08,-0.44,0.45,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.69549561,0.63244629,-171.27960205,63.34326172,200.13958740,1.76135254,0.11754544,-0.03710146,-23.83715820,-4.12597656,-323.70117188,68.85156250,-79.47460938,-20.51953125,-0.02692671,-0.02085903,0.00012846,-0.02647944,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.000000000000000,0.0000000000,-258096896.0000000000
11.40,0.00,0,0,89.27,0.00,0.00,0.00,179.15,0.80,12.83,-0.25,0.29,-9.77,-0.23,0.66,0.27,0.44,0.09,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.71484375,1.01574707,-171.22802734,63.42419434,199.91235352,1.38659668,0.11745180,-0.03723209,-22.66320801,-4.50286865,-324.60388184,68.26367188,-80.18554688,-20.67041016,-0.02695422,-0.02058247,-0.00002273,-0.02633217,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,-0.00,0.000000000000000,0.0000000000,-258096896.0000000000
11.44,0.00,0,0,89.27,0.00,0.00,0.00,179.15,0.79,12.84,0.03,0.13,-9.94,-0.06,0.22,-0.87,0.44,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.02441406,1.22656250,-171.64062500,63.38372803,199.63165283,1.51776123,0.11706409,-0.03715862,-22.88208008,-4.08630371,-323.70117188,68.37304688,-79.65234375,-20.44409180,-0.02688647,-0.02071516,0.00005682,-0.02641298,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.16,-0.37,-0.25,-0.21,0.24,-0.27,-0.00,0.000000000000000,0.0000000000,-258096896.0000000000
11.48,0.00,0,0,89.27,0.00,0.00,0.00,179.15,0.80,12.84,-0.23,0.35,-9.72,0.28,0.04,-0.05,0.44,0.09,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.71484375,0.88159180,-171.89849854,63.41070557,199.88562012,1.61145020,0.11697814,-0.03705386,-23.26013184,-4.20532227,-323.32946777,68.74218750,-80.00781250,-20.21777344,-0.02706503,-0.02084127,-0.00000317,-0.02646882,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.16,-0.37,-0.25,-0.21,0.24,-0.27,-0.00,0.000000000000000,0.0000000000,-258096896.0000000000
11.52,0.00,0,0,89.27,0.00,0.00,0.00,179.14,0.82,12.84,0.11,0.10,-9.72,-0.14,-0.38,-0.01,0.44,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.92767334,0.19165039,-171.33117676,63.32977295,199.88562012,1.96746826,0.11740553,-0.03699944,-22.86218262,-4.50286865,-323.54187012,68.44140625,-79.96679688,-20.14233398,-0.02699491,-0.02070496,0.00006137,-0.02634631,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,0.00,0.000000000000000,0.0000000000,-258096896.0000000000
11.55,0.00,0,0,89.27,0.00,0.00,0.00,179.14,0.82,12.83,-0.06,0.10,-9.77,-0.44,0.29,0.09,0.44,0.08,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.38592529,0.34497070,-171.12487793,63.43768311,199.91235352,1.83630371,0.11746060,-0.03713600,-23.06115723,-4.48303223,-323.75427246,68.52343750,-80.17187500,-20.44409180,-0.02706037,-0.02071869,-0.00002322,-0.02639565,0.000000000000000,0.000000000000000,0.000000000000000,0.0000000000,0.0000000000,0.0000000000,-0.07,1.17,-0.37,-0.25,-0.21,0.24,-0.27,-0.00,0.000000000000000,0.0000000000,-258096896.0000000000
